Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101128/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.46
Liftedindex,5.76
LIFTcomputedusingvirtualtemperature,5.56
SWEATindex,106.01
Kindex,-14.20
Crosstotalsindex,15.60
Verticaltotalsindex,19.30
Totalstotalsindex,34.90
ConvectiveAvailablePotentialEnergy,5.41
CAPEusingvirtualtemperature,10.77
ConvectiveInhibition,-5.10
CINSusingvirtualtemperature,-1.89
EquilibrumLevel,796.10
EquilibrumLevelusingvirtualtemperature,794.99
LevelofFreeConvection,835.24
LFCTusingvirtualtemperature,848.58
BulkRichardsonNumber,0.90
BulkRichardsonNumberusingCAPV,1.79
Temp[K]oftheLiftedCondensationLevel,284.01
Pres[hPa]oftheLiftedCondensationLevel,871.21
Meanmixedlayerpotentialtemperature,295.44
Meanmixedlayermixingratio,9.47
1000hPato500hPathickness,5667.00
Precipitablewater[mm]forentiresounding,22.99
