Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140904/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.36
Liftedindex,13.23
LIFTcomputedusingvirtualtemperature,13.29
SWEATindex,56.99
Kindex,-38.10
Crosstotalsindex,6.50
Verticaltotalsindex,22.50
Totalstotalsindex,29.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,265.01
Pres[hPa]oftheLiftedCondensationLevel,744.67
Meanmixedlayerpotentialtemperature,288.31
Meanmixedlayermixingratio,2.80
1000hPato500hPathickness,5505.00
Precipitablewater[mm]forentiresounding,6.32
