Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140727/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.55
Liftedindex,6.93
LIFTcomputedusingvirtualtemperature,6.75
SWEATindex,143.37
Kindex,-39.90
Crosstotalsindex,-8.10
Verticaltotalsindex,23.90
Totalstotalsindex,15.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.60
Pres[hPa]oftheLiftedCondensationLevel,889.79
Meanmixedlayerpotentialtemperature,290.13
Meanmixedlayermixingratio,7.64
1000hPato500hPathickness,5569.00
Precipitablewater[mm]forentiresounding,9.68
