Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140928/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.41
Liftedindex,8.81
LIFTcomputedusingvirtualtemperature,8.59
SWEATindex,114.98
Kindex,-7.20
Crosstotalsindex,13.80
Verticaltotalsindex,16.30
Totalstotalsindex,30.10
ConvectiveAvailablePotentialEnergy,21.53
CAPEusingvirtualtemperature,41.29
ConvectiveInhibition,-3.41
CINSusingvirtualtemperature,-2.64
EquilibrumLevel,741.26
EquilibrumLevelusingvirtualtemperature,733.25
LevelofFreeConvection,876.51
LFCTusingvirtualtemperature,877.43
BulkRichardsonNumber,0.75
BulkRichardsonNumberusingCAPV,1.43
Temp[K]oftheLiftedCondensationLevel,283.32
Pres[hPa]oftheLiftedCondensationLevel,913.43
Meanmixedlayerpotentialtemperature,290.76
Meanmixedlayermixingratio,8.61
1000hPato500hPathickness,5591.00
Precipitablewater[mm]forentiresounding,20.09
