Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100823/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.39
Liftedindex,9.51
LIFTcomputedusingvirtualtemperature,9.75
SWEATindex,197.61
Kindex,24.70
Crosstotalsindex,17.30
Verticaltotalsindex,18.30
Totalstotalsindex,35.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.03
Pres[hPa]oftheLiftedCondensationLevel,919.21
Meanmixedlayerpotentialtemperature,289.94
Meanmixedlayermixingratio,8.39
1000hPato500hPathickness,5637.00
Precipitablewater[mm]forentiresounding,37.91
