Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111205/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.56
Liftedindex,5.37
LIFTcomputedusingvirtualtemperature,5.33
SWEATindex,153.20
Kindex,15.40
Crosstotalsindex,19.40
Verticaltotalsindex,21.30
Totalstotalsindex,40.70
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.80
Pres[hPa]oftheLiftedCondensationLevel,899.10
Meanmixedlayerpotentialtemperature,293.60
Meanmixedlayermixingratio,9.67
1000hPato500hPathickness,5647.00
Precipitablewater[mm]forentiresounding,31.07
