Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150621/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.04
Liftedindex,7.29
LIFTcomputedusingvirtualtemperature,7.17
SWEATindex,210.67
Kindex,-22.80
Crosstotalsindex,21.00
Verticaltotalsindex,25.10
Totalstotalsindex,46.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.17
Pres[hPa]oftheLiftedCondensationLevel,893.78
Meanmixedlayerpotentialtemperature,286.23
Meanmixedlayermixingratio,5.75
1000hPato500hPathickness,5501.00
Precipitablewater[mm]forentiresounding,13.20
