Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150510/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,16.47
Liftedindex,13.18
LIFTcomputedusingvirtualtemperature,13.15
SWEATindex,83.99
Kindex,-20.50
Crosstotalsindex,-8.70
Verticaltotalsindex,23.30
Totalstotalsindex,14.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,275.90
Pres[hPa]oftheLiftedCondensationLevel,833.78
Meanmixedlayerpotentialtemperature,290.62
Meanmixedlayermixingratio,5.65
1000hPato500hPathickness,5625.00
Precipitablewater[mm]forentiresounding,12.55
