Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130215/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.51
Liftedindex,-0.56
LIFTcomputedusingvirtualtemperature,-0.75
SWEATindex,154.19
Kindex,17.00
Crosstotalsindex,19.60
Verticaltotalsindex,22.90
Totalstotalsindex,42.50
ConvectiveAvailablePotentialEnergy,143.89
CAPEusingvirtualtemperature,227.15
ConvectiveInhibition,-10.95
CINSusingvirtualtemperature,-4.62
EquilibrumLevel,439.34
EquilibrumLevelusingvirtualtemperature,368.28
LevelofFreeConvection,881.81
LFCTusingvirtualtemperature,909.06
BulkRichardsonNumber,3.72
BulkRichardsonNumberusingCAPV,5.87
Temp[K]oftheLiftedCondensationLevel,289.37
Pres[hPa]oftheLiftedCondensationLevel,922.73
Meanmixedlayerpotentialtemperature,296.11
Meanmixedlayermixingratio,12.74
1000hPato500hPathickness,5667.00
Precipitablewater[mm]forentiresounding,37.43
