Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151204/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.20
Liftedindex,6.97
LIFTcomputedusingvirtualtemperature,6.69
SWEATindex,169.21
Kindex,1.10
Crosstotalsindex,17.70
Verticaltotalsindex,18.50
Totalstotalsindex,36.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.92
Pres[hPa]oftheLiftedCondensationLevel,885.57
Meanmixedlayerpotentialtemperature,293.96
Meanmixedlayermixingratio,9.26
1000hPato500hPathickness,5653.00
Precipitablewater[mm]forentiresounding,24.08
