Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160809/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.35
Liftedindex,12.94
LIFTcomputedusingvirtualtemperature,12.82
SWEATindex,47.98
Kindex,-16.70
Crosstotalsindex,10.90
Verticaltotalsindex,16.90
Totalstotalsindex,27.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,278.42
Pres[hPa]oftheLiftedCondensationLevel,882.75
Meanmixedlayerpotentialtemperature,288.54
Meanmixedlayermixingratio,6.38
1000hPato500hPathickness,5567.00
Precipitablewater[mm]forentiresounding,15.11
