PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1014.0,5,26.0,19.0,65,13.83,120,8,298.0,338.3,300.4
1000.0,124,24.0,17.0,65,12.34,125,11,297.1,333.1,299.4
955.0,526,20.2,16.8,81,12.76,132,15,297.2,334.4,299.5
940.0,662,19.2,15.0,77,11.54,135,16,297.6,331.3,299.6
925.0,801,18.2,13.2,73,10.41,130,13,297.9,328.4,299.8
921.0,838,18.0,12.0,68,9.65,129,13,298.1,326.4,299.8
898.0,1054,15.8,12.7,82,10.38,125,14,298.0,328.4,299.8
853.0,1489,13.0,9.9,81,9.05,116,17,299.4,326.3,301.1
850.0,1519,13.0,9.1,77,8.60,115,17,299.8,325.3,301.3
815.0,1872,12.2,0.2,44,4.79,110,16,302.5,317.3,303.4
805.0,1976,12.8,-7.2,24,2.78,108,16,304.2,313.1,304.7
786.0,2176,11.9,-2.7,36,4.01,105,16,305.4,318.0,306.1
784.0,2197,11.8,-2.2,38,4.17,107,16,305.5,318.6,306.2
765.0,2401,11.0,-5.1,32,3.45,130,12,306.8,317.8,307.4
752.0,2544,10.5,-7.1,28,3.01,170,11,307.7,317.4,308.3
731.0,2780,9.6,-10.4,23,2.39,175,13,309.2,317.1,309.7
722.0,2883,9.2,-11.8,21,2.16,190,14,309.9,317.0,310.3
716.0,2952,8.5,-6.5,34,3.29,200,14,309.9,320.5,310.5
710.0,3021,7.8,-1.2,53,4.96,194,14,309.8,325.6,310.8
700.0,3138,7.2,-4.8,42,3.84,185,15,310.4,322.8,311.1
694.0,3209,6.8,-6.2,39,3.48,178,14,310.8,322.0,311.4
657.0,3653,3.9,-5.2,51,3.96,135,10,312.3,325.1,313.1
601.0,4375,-0.9,-3.7,81,4.87,197,10,314.9,330.6,315.8
586.0,4577,-1.2,-5.2,74,4.44,215,10,316.8,331.3,317.6
575.0,4728,-1.4,-6.4,69,4.14,245,15,318.2,331.9,319.1
563.0,4897,-1.7,-7.7,64,3.83,256,15,319.9,332.6,320.6
536.0,5284,-4.7,-9.3,70,3.55,280,14,320.8,332.7,321.5
515.0,5600,-7.1,-10.6,76,3.33,274,19,321.6,332.8,322.2
500.0,5830,-8.3,-15.3,57,2.34,270,23,322.9,330.9,323.3
496.0,5892,-8.7,-16.1,55,2.21,265,23,323.1,330.7,323.5
460.0,6473,-12.7,-23.7,39,1.23,284,16,325.1,329.6,325.4
448.0,6675,-13.4,-32.7,18,0.55,290,14,326.7,328.8,326.8
444.0,6743,-13.7,-35.7,14,0.41,284,15,327.2,328.8,327.3
429.0,7003,-15.4,-34.1,19,0.50,260,21,328.2,330.2,328.3
413.0,7291,-17.3,-32.3,26,0.62,257,28,329.4,331.8,329.5
401.0,7511,-19.3,-28.8,43,0.89,255,33,329.6,332.9,329.7
400.0,7530,-19.5,-28.5,45,0.92,260,34,329.6,333.0,329.7
383.0,7851,-21.5,-23.6,83,1.50,275,47,331.0,336.5,331.3
348.0,8546,-26.8,-28.2,88,1.08,290,39,333.1,337.2,333.3
336.0,8801,-28.7,-29.9,89,0.96,281,42,333.8,337.4,334.0
334.0,8843,-28.7,-31.2,79,0.85,279,43,334.4,337.6,334.6
331.0,8908,-27.7,-41.7,25,0.30,277,43,336.6,337.9,336.7
329.0,8951,-27.9,-43.0,22,0.26,275,44,337.0,338.1,337.1
300.0,9610,-30.1,-63.1,3,0.03,280,56,342.8,343.0,342.8
278.0,10150,-32.5,-65.5,2,0.02,286,68,346.9,347.0,346.9
263.0,10537,-35.4,-65.3,3,0.02,290,76,348.2,348.3,348.2
250.0,10890,-38.1,-65.1,4,0.02,290,73,349.3,349.4,349.3
200.0,12390,-49.7,-73.7,4,0.01,280,77,353.9,353.9,353.9
194.0,12587,-51.4,-74.3,5,0.01,280,78,354.3,354.4,354.3
184.0,12930,-54.3,-75.3,6,0.01,280,74,355.0,355.0,355.0
163.0,13696,-59.9,-78.9,7,0.00,280,66,358.1,358.1,358.1
150.0,14210,-63.5,,,,280,60,360.5,,360.5
139.0,14673,-67.3,,,,280,53,361.8,,361.8
135.0,14845,-68.1,,,,280,50,363.3,,363.3
125.0,15298,-70.3,,,,295,43,367.4,,367.4
106.0,16270,-75.1,,,,275,37,376.1,,376.1
103.0,16439,-75.9,,,,275,33,377.6,,377.6
100.0,16610,-75.9,,,,290,27,380.8,,380.8
97.0,16787,-75.2,,,,315,21,385.5,,385.5
94.0,16970,-74.5,,,,285,18,390.4,,390.4
93.0,17032,-74.8,,,,275,17,391.0,,391.0
84.0,17621,-77.5,,,,220,10,397.0,,397.0
83.4,17662,-77.7,,,,234,10,397.4,,397.4
78.0,18051,-75.9,,,,0,10,408.8,,408.8
77.0,18126,-75.6,,,,0,10,411.0,,411.0
75.0,18279,-74.9,,,,0,0,415.5,,415.5
70.0,18680,-73.1,,,,95,3,427.7,,427.7
69.6,18714,-72.5,,,,110,4,429.7,,429.7
68.0,18852,-70.2,,,,170,10,437.4,,437.4
67.2,18922,-69.1,,,,162,12,441.3,,441.3
64.0,19213,-70.3,,,,130,20,445.0,,445.0
63.4,19269,-70.5,,,,117,21,445.7,,445.7
62.0,19403,-69.9,,,,85,22,449.7,,449.7
61.0,19500,-69.5,,,,70,18,452.7,,452.7
59.0,19699,-68.7,,,,105,15,458.9,,458.9
58.5,19750,-68.5,,,,99,15,460.5,,460.5
57.0,19907,-65.1,,,,80,16,471.6,,471.6
56.9,19918,-64.9,,,,82,16,472.4,,472.4
55.0,20126,-64.6,,,,120,18,477.7,,477.7
53.0,20353,-64.2,,,,110,30,483.6,,483.6
51.0,20589,-63.9,,,,80,35,489.7,,489.7
50.0,20710,-63.7,,,,75,31,492.9,,492.9
48.0,20962,-63.2,,,,65,19,499.8,,499.8
43.0,21641,-62.0,,,,65,30,518.8,,518.8
41.0,21934,-61.5,,,,55,28,527.3,,527.3
39.0,22243,-60.9,,,,75,13,536.3,,536.3
37.0,22577,-58.9,,,,90,18,549.5,,549.5
36.0,22752,-57.9,,,,115,17,556.4,,556.4
35.0,22931,-56.9,,,,95,20,563.7,,563.7
33.0,23304,-54.7,,,,105,22,579.0,,579.0
32.0,23500,-53.5,,,,95,26,587.2,,587.2
30.0,23910,-51.1,,,,60,20,604.7,,604.7
29.7,23976,-50.9,,,,59,19,607.0,,607.0
29.0,24130,-51.5,,,,55,17,609.6,,609.6
28.0,24357,-52.3,,,,85,18,613.4,,613.4
26.0,24836,-54.1,,,,75,28,621.4,,621.4
25.6,24937,-54.5,,,,73,25,623.1,,623.1
25.0,25092,-53.7,,,,70,20,629.5,,629.5
24.0,25359,-52.4,,,,115,15,640.7,,640.7
23.0,25637,-51.0,,,,115,20,652.6,,652.6
22.0,25927,-49.6,,,,130,19,665.3,,665.3
21.0,26231,-48.1,,,,110,24,678.7,,678.7
20.0,26550,-46.5,,,,80,30,693.1,,693.1
19.0,26892,-45.3,,,,80,22,707.1,,707.1
18.7,26997,-44.9,,,,74,22,711.5,,711.5
17.0,27633,-45.7,,,,35,25,728.5,,728.5
16.3,27913,-46.1,,,,66,22,736.1,,736.1
16.0,,,,,,80,21,,,
