Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150314/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.05
Liftedindex,-0.98
LIFTcomputedusingvirtualtemperature,-1.28
SWEATindex,142.20
Kindex,27.10
Crosstotalsindex,20.50
Verticaltotalsindex,26.50
Totalstotalsindex,47.00
ConvectiveAvailablePotentialEnergy,159.51
CAPEusingvirtualtemperature,220.01
ConvectiveInhibition,-80.21
CINSusingvirtualtemperature,-55.04
EquilibrumLevel,368.80
EquilibrumLevelusingvirtualtemperature,368.30
LevelofFreeConvection,726.62
LFCTusingvirtualtemperature,746.44
BulkRichardsonNumber,1228.35
BulkRichardsonNumberusingCAPV,1694.27
Temp[K]oftheLiftedCondensationLevel,286.06
Pres[hPa]oftheLiftedCondensationLevel,889.11
Meanmixedlayerpotentialtemperature,295.85
Meanmixedlayermixingratio,10.64
1000hPato500hPathickness,5639.00
Precipitablewater[mm]forentiresounding,30.59
