Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150517/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.02
Liftedindex,5.10
LIFTcomputedusingvirtualtemperature,4.82
SWEATindex,151.20
Kindex,-5.20
Crosstotalsindex,19.60
Verticaltotalsindex,19.70
Totalstotalsindex,39.30
ConvectiveAvailablePotentialEnergy,32.95
CAPEusingvirtualtemperature,39.53
ConvectiveInhibition,-4.53
CINSusingvirtualtemperature,-2.87
EquilibrumLevel,770.21
EquilibrumLevelusingvirtualtemperature,767.05
LevelofFreeConvection,933.70
LFCTusingvirtualtemperature,940.33
BulkRichardsonNumber,43.28
BulkRichardsonNumberusingCAPV,51.92
Temp[K]oftheLiftedCondensationLevel,286.81
Pres[hPa]oftheLiftedCondensationLevel,957.79
Meanmixedlayerpotentialtemperature,290.38
Meanmixedlayermixingratio,10.37
1000hPato500hPathickness,5617.00
Precipitablewater[mm]forentiresounding,25.50
