Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111115/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.69
Liftedindex,2.70
LIFTcomputedusingvirtualtemperature,2.25
SWEATindex,117.78
Kindex,29.70
Crosstotalsindex,17.30
Verticaltotalsindex,28.30
Totalstotalsindex,45.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.09
ConvectiveInhibition,-957.10
CINSusingvirtualtemperature,-844.99
EquilibrumLevel,314.78
EquilibrumLevelusingvirtualtemperature,313.66
LevelofFreeConvection,315.77
LFCTusingvirtualtemperature,319.14
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.32
Pres[hPa]oftheLiftedCondensationLevel,854.45
Meanmixedlayerpotentialtemperature,298.45
Meanmixedlayermixingratio,10.56
1000hPato500hPathickness,5738.00
Precipitablewater[mm]forentiresounding,30.69
