Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150116/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.57
Liftedindex,0.60
LIFTcomputedusingvirtualtemperature,-0.18
SWEATindex,100.99
Kindex,-9.70
Crosstotalsindex,10.30
Verticaltotalsindex,23.30
Totalstotalsindex,33.60
ConvectiveAvailablePotentialEnergy,64.09
CAPEusingvirtualtemperature,136.05
ConvectiveInhibition,-91.92
CINSusingvirtualtemperature,-54.70
EquilibrumLevel,395.01
EquilibrumLevelusingvirtualtemperature,393.33
LevelofFreeConvection,807.81
LFCTusingvirtualtemperature,828.14
BulkRichardsonNumber,1.69
BulkRichardsonNumberusingCAPV,3.59
Temp[K]oftheLiftedCondensationLevel,290.76
Pres[hPa]oftheLiftedCondensationLevel,895.02
Meanmixedlayerpotentialtemperature,300.15
Meanmixedlayermixingratio,14.39
1000hPato500hPathickness,5762.00
Precipitablewater[mm]forentiresounding,24.68
