Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150530/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.30
Liftedindex,4.28
LIFTcomputedusingvirtualtemperature,4.18
SWEATindex,138.79
Kindex,23.60
Crosstotalsindex,16.10
Verticaltotalsindex,23.10
Totalstotalsindex,39.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.43
Pres[hPa]oftheLiftedCondensationLevel,926.28
Meanmixedlayerpotentialtemperature,292.79
Meanmixedlayermixingratio,10.48
1000hPato500hPathickness,5646.00
Precipitablewater[mm]forentiresounding,31.29
