Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120421/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.33
Liftedindex,-1.19
LIFTcomputedusingvirtualtemperature,-1.59
SWEATindex,234.75
Kindex,3.70
Crosstotalsindex,15.70
Verticaltotalsindex,27.70
Totalstotalsindex,43.40
ConvectiveAvailablePotentialEnergy,133.07
CAPEusingvirtualtemperature,183.41
ConvectiveInhibition,-118.19
CINSusingvirtualtemperature,-89.49
EquilibrumLevel,399.78
EquilibrumLevelusingvirtualtemperature,398.46
LevelofFreeConvection,783.83
LFCTusingvirtualtemperature,798.78
BulkRichardsonNumber,34.66
BulkRichardsonNumberusingCAPV,47.77
Temp[K]oftheLiftedCondensationLevel,288.55
Pres[hPa]oftheLiftedCondensationLevel,926.31
Meanmixedlayerpotentialtemperature,294.94
Meanmixedlayermixingratio,12.03
1000hPato500hPathickness,5674.00
Precipitablewater[mm]forentiresounding,25.98
