Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101027/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.91
Liftedindex,-0.06
LIFTcomputedusingvirtualtemperature,-0.43
SWEATindex,80.20
Kindex,-1.90
Crosstotalsindex,16.50
Verticaltotalsindex,24.50
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,172.59
CAPEusingvirtualtemperature,267.18
ConvectiveInhibition,-36.02
CINSusingvirtualtemperature,-16.12
EquilibrumLevel,364.84
EquilibrumLevelusingvirtualtemperature,363.38
LevelofFreeConvection,834.66
LFCTusingvirtualtemperature,859.59
BulkRichardsonNumber,14.09
BulkRichardsonNumberusingCAPV,21.82
Temp[K]oftheLiftedCondensationLevel,286.94
Pres[hPa]oftheLiftedCondensationLevel,907.79
Meanmixedlayerpotentialtemperature,295.00
Meanmixedlayermixingratio,11.05
1000hPato500hPathickness,5620.00
Precipitablewater[mm]forentiresounding,26.73
