Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130927/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.64
Liftedindex,2.25
LIFTcomputedusingvirtualtemperature,1.95
SWEATindex,43.01
Kindex,12.30
Crosstotalsindex,11.10
Verticaltotalsindex,30.10
Totalstotalsindex,41.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.00
Pres[hPa]oftheLiftedCondensationLevel,846.81
Meanmixedlayerpotentialtemperature,295.74
Meanmixedlayermixingratio,8.50
1000hPato500hPathickness,5665.00
Precipitablewater[mm]forentiresounding,20.12
