Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150319/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.54
Liftedindex,7.38
LIFTcomputedusingvirtualtemperature,6.86
SWEATindex,198.62
Kindex,26.50
Crosstotalsindex,13.70
Verticaltotalsindex,24.70
Totalstotalsindex,38.40
ConvectiveAvailablePotentialEnergy,0.09
CAPEusingvirtualtemperature,3.02
ConvectiveInhibition,-662.42
CINSusingvirtualtemperature,-597.49
EquilibrumLevel,575.22
EquilibrumLevelusingvirtualtemperature,573.93
LevelofFreeConvection,582.21
LFCTusingvirtualtemperature,595.78
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.08
Temp[K]oftheLiftedCondensationLevel,286.95
Pres[hPa]oftheLiftedCondensationLevel,871.49
Meanmixedlayerpotentialtemperature,298.46
Meanmixedlayermixingratio,11.52
1000hPato500hPathickness,5774.00
Precipitablewater[mm]forentiresounding,31.94
