Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130621/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.92
Liftedindex,7.95
LIFTcomputedusingvirtualtemperature,8.06
Kindex,24.80
Crosstotalsindex,20.40
Verticaltotalsindex,20.70
Totalstotalsindex,41.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.54
Pres[hPa]oftheLiftedCondensationLevel,960.07
Meanmixedlayerpotentialtemperature,285.87
Meanmixedlayermixingratio,7.77
1000hPato500hPathickness,5509.00
Precipitablewater[mm]forentiresounding,28.57
