Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160201/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.71
Liftedindex,-2.78
LIFTcomputedusingvirtualtemperature,-3.61
SWEATindex,265.19
Kindex,30.20
Crosstotalsindex,20.40
Verticaltotalsindex,25.10
Totalstotalsindex,45.50
ConvectiveAvailablePotentialEnergy,1721.39
CAPEusingvirtualtemperature,1934.94
ConvectiveInhibition,-87.25
CINSusingvirtualtemperature,-54.78
EquilibrumLevel,203.31
EquilibrumLevelusingvirtualtemperature,203.17
LevelofFreeConvection,749.86
LFCTusingvirtualtemperature,777.66
BulkRichardsonNumber,38.87
BulkRichardsonNumberusingCAPV,43.69
Temp[K]oftheLiftedCondensationLevel,294.57
Pres[hPa]oftheLiftedCondensationLevel,936.85
Meanmixedlayerpotentialtemperature,300.13
Meanmixedlayermixingratio,17.50
1000hPato500hPathickness,5777.00
Precipitablewater[mm]forentiresounding,44.47
