Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150912/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.84
Liftedindex,4.59
LIFTcomputedusingvirtualtemperature,4.41
SWEATindex,76.40
Kindex,-22.80
Crosstotalsindex,20.00
Verticaltotalsindex,23.50
Totalstotalsindex,43.50
ConvectiveAvailablePotentialEnergy,2.89
CAPEusingvirtualtemperature,4.13
ConvectiveInhibition,-32.40
CINSusingvirtualtemperature,-25.57
EquilibrumLevel,795.95
EquilibrumLevelusingvirtualtemperature,795.75
LevelofFreeConvection,822.34
LFCTusingvirtualtemperature,826.59
BulkRichardsonNumber,0.13
BulkRichardsonNumberusingCAPV,0.18
Temp[K]oftheLiftedCondensationLevel,278.87
Pres[hPa]oftheLiftedCondensationLevel,859.07
Meanmixedlayerpotentialtemperature,291.25
Meanmixedlayermixingratio,6.77
1000hPato500hPathickness,5564.00
Precipitablewater[mm]forentiresounding,14.90
