Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130810/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.88
Liftedindex,13.77
LIFTcomputedusingvirtualtemperature,13.80
SWEATindex,258.13
Kindex,12.90
Crosstotalsindex,14.10
Verticaltotalsindex,24.10
Totalstotalsindex,38.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,272.32
Pres[hPa]oftheLiftedCondensationLevel,806.18
Meanmixedlayerpotentialtemperature,289.63
Meanmixedlayermixingratio,4.55
1000hPato500hPathickness,5623.00
Precipitablewater[mm]forentiresounding,17.01
