Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140406/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.44
Liftedindex,1.76
LIFTcomputedusingvirtualtemperature,1.28
SWEATindex,176.40
Kindex,29.90
Crosstotalsindex,19.30
Verticaltotalsindex,23.30
Totalstotalsindex,42.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.50
Pres[hPa]oftheLiftedCondensationLevel,900.84
Meanmixedlayerpotentialtemperature,297.25
Meanmixedlayermixingratio,12.35
1000hPato500hPathickness,5709.00
Precipitablewater[mm]forentiresounding,40.30
