Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141106/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.33
Liftedindex,1.69
LIFTcomputedusingvirtualtemperature,1.42
SWEATindex,73.39
Kindex,19.10
Crosstotalsindex,15.90
Verticaltotalsindex,29.90
Totalstotalsindex,45.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.44
Pres[hPa]oftheLiftedCondensationLevel,858.86
Meanmixedlayerpotentialtemperature,295.00
Meanmixedlayermixingratio,8.64
1000hPato500hPathickness,5624.00
Precipitablewater[mm]forentiresounding,21.98
