Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110109/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-2.41
Liftedindex,-2.50
LIFTcomputedusingvirtualtemperature,-2.74
SWEATindex,275.80
Kindex,39.80
Crosstotalsindex,23.70
Verticaltotalsindex,23.70
Totalstotalsindex,47.40
ConvectiveAvailablePotentialEnergy,643.53
CAPEusingvirtualtemperature,704.08
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,215.72
EquilibrumLevelusingvirtualtemperature,215.42
LevelofFreeConvection,966.59
LFCTusingvirtualtemperature,966.47
BulkRichardsonNumber,42.81
BulkRichardsonNumberusingCAPV,46.84
Temp[K]oftheLiftedCondensationLevel,294.55
Pres[hPa]oftheLiftedCondensationLevel,974.59
Meanmixedlayerpotentialtemperature,296.74
Meanmixedlayermixingratio,16.78
1000hPato500hPathickness,5751.00
Precipitablewater[mm]forentiresounding,60.44
