Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140916/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.66
Liftedindex,0.50
LIFTcomputedusingvirtualtemperature,0.28
SWEATindex,159.82
Kindex,27.90
Crosstotalsindex,21.50
Verticaltotalsindex,30.50
Totalstotalsindex,52.00
ConvectiveAvailablePotentialEnergy,2.29
CAPEusingvirtualtemperature,7.42
ConvectiveInhibition,-325.07
CINSusingvirtualtemperature,-291.43
EquilibrumLevel,432.94
EquilibrumLevelusingvirtualtemperature,431.07
LevelofFreeConvection,681.82
LFCTusingvirtualtemperature,685.89
BulkRichardsonNumber,0.10
BulkRichardsonNumberusingCAPV,0.34
Temp[K]oftheLiftedCondensationLevel,281.28
Pres[hPa]oftheLiftedCondensationLevel,877.28
Meanmixedlayerpotentialtemperature,292.02
Meanmixedlayermixingratio,7.91
1000hPato500hPathickness,5565.00
Precipitablewater[mm]forentiresounding,19.52
