Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130817/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.51
Liftedindex,9.24
LIFTcomputedusingvirtualtemperature,9.26
SWEATindex,146.01
Kindex,22.90
Crosstotalsindex,17.20
Verticaltotalsindex,22.10
Totalstotalsindex,39.30
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.48
Pres[hPa]oftheLiftedCondensationLevel,898.86
Meanmixedlayerpotentialtemperature,290.20
Meanmixedlayermixingratio,7.72
1000hPato500hPathickness,5606.00
Precipitablewater[mm]forentiresounding,25.93
