Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161214/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.75
Liftedindex,5.37
LIFTcomputedusingvirtualtemperature,4.91
SWEATindex,138.18
Kindex,-12.50
Crosstotalsindex,16.90
Verticaltotalsindex,18.90
Totalstotalsindex,35.80
ConvectiveAvailablePotentialEnergy,0.01
CAPEusingvirtualtemperature,0.28
ConvectiveInhibition,-34.55
CINSusingvirtualtemperature,-24.22
EquilibrumLevel,839.98
EquilibrumLevelusingvirtualtemperature,836.50
LevelofFreeConvection,843.85
LFCTusingvirtualtemperature,847.21
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.01
Temp[K]oftheLiftedCondensationLevel,286.16
Pres[hPa]oftheLiftedCondensationLevel,887.71
Meanmixedlayerpotentialtemperature,296.08
Meanmixedlayermixingratio,10.74
1000hPato500hPathickness,5705.00
Precipitablewater[mm]forentiresounding,19.29
