Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140315/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.75
Liftedindex,2.61
LIFTcomputedusingvirtualtemperature,2.30
SWEATindex,119.00
Kindex,26.30
Crosstotalsindex,18.40
Verticaltotalsindex,22.10
Totalstotalsindex,40.50
ConvectiveAvailablePotentialEnergy,0.11
CAPEusingvirtualtemperature,5.63
ConvectiveInhibition,-69.41
CINSusingvirtualtemperature,-45.80
EquilibrumLevel,719.86
EquilibrumLevelusingvirtualtemperature,690.72
LevelofFreeConvection,735.35
LFCTusingvirtualtemperature,749.94
BulkRichardsonNumber,0.04
BulkRichardsonNumberusingCAPV,2.33
Temp[K]oftheLiftedCondensationLevel,286.49
Pres[hPa]oftheLiftedCondensationLevel,892.84
Meanmixedlayerpotentialtemperature,295.93
Meanmixedlayermixingratio,10.91
1000hPato500hPathickness,5665.00
Precipitablewater[mm]forentiresounding,32.67
