Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131130/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.60
Liftedindex,2.45
LIFTcomputedusingvirtualtemperature,2.48
SWEATindex,322.49
Kindex,32.00
Crosstotalsindex,21.40
Verticaltotalsindex,21.70
Totalstotalsindex,43.10
ConvectiveAvailablePotentialEnergy,0.77
CAPEusingvirtualtemperature,2.53
ConvectiveInhibition,-1.37
CINSusingvirtualtemperature,-0.71
EquilibrumLevel,825.44
EquilibrumLevelusingvirtualtemperature,823.89
LevelofFreeConvection,928.07
LFCTusingvirtualtemperature,936.41
BulkRichardsonNumber,0.02
BulkRichardsonNumberusingCAPV,0.06
Temp[K]oftheLiftedCondensationLevel,289.41
Pres[hPa]oftheLiftedCondensationLevel,968.40
Meanmixedlayerpotentialtemperature,292.10
Meanmixedlayermixingratio,12.17
1000hPato500hPathickness,5660.00
Precipitablewater[mm]forentiresounding,43.80
