Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150828/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.98
Liftedindex,4.37
LIFTcomputedusingvirtualtemperature,4.21
SWEATindex,179.02
Kindex,32.50
Crosstotalsindex,23.30
Verticaltotalsindex,26.30
Totalstotalsindex,49.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.55
Pres[hPa]oftheLiftedCondensationLevel,917.74
Meanmixedlayerpotentialtemperature,289.58
Meanmixedlayermixingratio,8.24
1000hPato500hPathickness,5583.00
Precipitablewater[mm]forentiresounding,29.45
