Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150506/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.12
Liftedindex,11.55
LIFTcomputedusingvirtualtemperature,11.35
SWEATindex,45.98
Kindex,14.10
Crosstotalsindex,4.10
Verticaltotalsindex,20.10
Totalstotalsindex,24.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.68
Pres[hPa]oftheLiftedCondensationLevel,854.12
Meanmixedlayerpotentialtemperature,295.73
Meanmixedlayermixingratio,8.97
1000hPato500hPathickness,5755.00
Precipitablewater[mm]forentiresounding,20.47
