Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120416/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.00
Liftedindex,-0.54
LIFTcomputedusingvirtualtemperature,-0.84
SWEATindex,160.82
Kindex,10.20
Crosstotalsindex,21.80
Verticaltotalsindex,23.30
Totalstotalsindex,45.10
ConvectiveAvailablePotentialEnergy,24.27
CAPEusingvirtualtemperature,94.11
ConvectiveInhibition,-11.62
CINSusingvirtualtemperature,-8.35
EquilibrumLevel,485.13
EquilibrumLevelusingvirtualtemperature,482.74
LevelofFreeConvection,899.34
LFCTusingvirtualtemperature,908.36
BulkRichardsonNumber,2.22
BulkRichardsonNumberusingCAPV,8.60
Temp[K]oftheLiftedCondensationLevel,289.77
Pres[hPa]oftheLiftedCondensationLevel,953.64
Meanmixedlayerpotentialtemperature,293.74
Meanmixedlayermixingratio,12.65
1000hPato500hPathickness,5659.00
Precipitablewater[mm]forentiresounding,29.03
