Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120528/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.34
Liftedindex,7.47
LIFTcomputedusingvirtualtemperature,7.33
SWEATindex,203.80
Kindex,4.50
Crosstotalsindex,19.30
Verticaltotalsindex,25.30
Totalstotalsindex,44.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,276.50
Pres[hPa]oftheLiftedCondensationLevel,860.77
Meanmixedlayerpotentialtemperature,288.62
Meanmixedlayermixingratio,5.71
1000hPato500hPathickness,5522.00
Precipitablewater[mm]forentiresounding,15.46
