Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161230/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.31
Liftedindex,5.74
LIFTcomputedusingvirtualtemperature,5.14
SWEATindex,113.21
Kindex,-4.90
Crosstotalsindex,10.50
Verticaltotalsindex,20.50
Totalstotalsindex,31.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.43
Pres[hPa]oftheLiftedCondensationLevel,881.08
Meanmixedlayerpotentialtemperature,299.07
Meanmixedlayermixingratio,12.57
1000hPato500hPathickness,5787.00
Precipitablewater[mm]forentiresounding,23.03
