Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101015/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.63
Liftedindex,5.58
LIFTcomputedusingvirtualtemperature,5.74
SWEATindex,187.41
Kindex,18.90
Crosstotalsindex,14.30
Verticaltotalsindex,17.70
Totalstotalsindex,32.00
ConvectiveAvailablePotentialEnergy,5.48
CAPEusingvirtualtemperature,12.22
ConvectiveInhibition,-12.98
CINSusingvirtualtemperature,-7.97
EquilibrumLevel,829.46
EquilibrumLevelusingvirtualtemperature,828.18
LevelofFreeConvection,874.26
LFCTusingvirtualtemperature,892.51
BulkRichardsonNumber,0.21
BulkRichardsonNumberusingCAPV,0.48
Temp[K]oftheLiftedCondensationLevel,287.65
Pres[hPa]oftheLiftedCondensationLevel,921.80
Meanmixedlayerpotentialtemperature,294.44
Meanmixedlayermixingratio,11.39
1000hPato500hPathickness,5695.00
Precipitablewater[mm]forentiresounding,38.43
