Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150618/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.61
Liftedindex,6.59
LIFTcomputedusingvirtualtemperature,6.39
SWEATindex,56.99
Kindex,-34.30
Crosstotalsindex,4.10
Verticaltotalsindex,24.10
Totalstotalsindex,28.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.81
Pres[hPa]oftheLiftedCondensationLevel,915.74
Meanmixedlayerpotentialtemperature,290.04
Meanmixedlayermixingratio,8.36
1000hPato500hPathickness,5617.00
Precipitablewater[mm]forentiresounding,12.91
