Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140209/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.30
Liftedindex,2.55
LIFTcomputedusingvirtualtemperature,2.22
SWEATindex,181.58
Kindex,34.60
Crosstotalsindex,21.60
Verticaltotalsindex,22.50
Totalstotalsindex,44.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,289.07
Pres[hPa]oftheLiftedCondensationLevel,914.35
Meanmixedlayerpotentialtemperature,296.58
Meanmixedlayermixingratio,12.61
1000hPato500hPathickness,5747.00
Precipitablewater[mm]forentiresounding,43.14
