Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120816/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.85
Liftedindex,7.38
LIFTcomputedusingvirtualtemperature,7.24
SWEATindex,80.98
Kindex,12.50
Crosstotalsindex,9.70
Verticaltotalsindex,26.70
Totalstotalsindex,36.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.43
Pres[hPa]oftheLiftedCondensationLevel,849.38
Meanmixedlayerpotentialtemperature,290.69
Meanmixedlayermixingratio,6.18
1000hPato500hPathickness,5560.00
Precipitablewater[mm]forentiresounding,13.33
