Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101023/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.32
Liftedindex,1.98
LIFTcomputedusingvirtualtemperature,1.69
SWEATindex,101.21
Kindex,26.10
Crosstotalsindex,20.50
Verticaltotalsindex,24.50
Totalstotalsindex,45.00
ConvectiveAvailablePotentialEnergy,22.59
CAPEusingvirtualtemperature,41.60
ConvectiveInhibition,-57.88
CINSusingvirtualtemperature,-38.72
EquilibrumLevel,639.16
EquilibrumLevelusingvirtualtemperature,615.37
LevelofFreeConvection,739.09
LFCTusingvirtualtemperature,763.86
BulkRichardsonNumber,2.86
BulkRichardsonNumberusingCAPV,5.28
Temp[K]oftheLiftedCondensationLevel,284.76
Pres[hPa]oftheLiftedCondensationLevel,901.22
Meanmixedlayerpotentialtemperature,293.36
Meanmixedlayermixingratio,9.63
1000hPato500hPathickness,5594.00
Precipitablewater[mm]forentiresounding,26.97
