Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110121/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.75
Liftedindex,-0.42
LIFTcomputedusingvirtualtemperature,-0.97
SWEATindex,178.40
Kindex,25.30
Crosstotalsindex,18.90
Verticaltotalsindex,22.10
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,115.02
CAPEusingvirtualtemperature,235.83
ConvectiveInhibition,-1.31
CINSusingvirtualtemperature,-0.60
EquilibrumLevel,487.08
EquilibrumLevelusingvirtualtemperature,412.36
LevelofFreeConvection,930.30
LFCTusingvirtualtemperature,935.80
BulkRichardsonNumber,60.74
BulkRichardsonNumberusingCAPV,124.54
Temp[K]oftheLiftedCondensationLevel,290.94
Pres[hPa]oftheLiftedCondensationLevel,936.10
Meanmixedlayerpotentialtemperature,296.49
Meanmixedlayermixingratio,13.89
1000hPato500hPathickness,5693.00
Precipitablewater[mm]forentiresounding,34.93
