Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100622/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.97
Liftedindex,5.68
LIFTcomputedusingvirtualtemperature,5.44
SWEATindex,87.79
Kindex,0.60
Crosstotalsindex,16.80
Verticaltotalsindex,21.70
Totalstotalsindex,38.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.87
ConvectiveInhibition,-56.47
CINSusingvirtualtemperature,-45.29
EquilibrumLevel,792.06
EquilibrumLevelusingvirtualtemperature,786.21
LevelofFreeConvection,798.47
LFCTusingvirtualtemperature,811.90
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.11
Temp[K]oftheLiftedCondensationLevel,284.47
Pres[hPa]oftheLiftedCondensationLevel,945.15
Meanmixedlayerpotentialtemperature,289.10
Meanmixedlayermixingratio,9.00
1000hPato500hPathickness,5584.00
Precipitablewater[mm]forentiresounding,21.15
