Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110702/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.21
Liftedindex,6.85
LIFTcomputedusingvirtualtemperature,6.69
SWEATindex,82.39
Kindex,-16.60
Crosstotalsindex,18.60
Verticaltotalsindex,22.70
Totalstotalsindex,41.30
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.15
Pres[hPa]oftheLiftedCondensationLevel,928.86
Meanmixedlayerpotentialtemperature,287.16
Meanmixedlayermixingratio,7.30
1000hPato500hPathickness,5534.00
Precipitablewater[mm]forentiresounding,17.12
