Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100508/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.61
Liftedindex,5.56
LIFTcomputedusingvirtualtemperature,5.32
SWEATindex,91.39
Kindex,-2.90
Crosstotalsindex,17.90
Verticaltotalsindex,23.90
Totalstotalsindex,41.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.42
Pres[hPa]oftheLiftedCondensationLevel,896.38
Meanmixedlayerpotentialtemperature,291.41
Meanmixedlayermixingratio,8.29
1000hPato500hPathickness,5604.00
Precipitablewater[mm]forentiresounding,22.00
