Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140919/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.90
Liftedindex,3.53
LIFTcomputedusingvirtualtemperature,3.33
SWEATindex,70.98
Kindex,-21.50
Crosstotalsindex,6.30
Verticaltotalsindex,24.30
Totalstotalsindex,30.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,1.48
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-22.36
EquilibrumLevelusingvirtualtemperature,787.00
LFCTusingvirtualtemperature,814.91
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.02
Temp[K]oftheLiftedCondensationLevel,282.11
Pres[hPa]oftheLiftedCondensationLevel,894.72
Meanmixedlayerpotentialtemperature,291.24
Meanmixedlayermixingratio,8.10
1000hPato500hPathickness,5549.00
Precipitablewater[mm]forentiresounding,13.94
