Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150322/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.27
Liftedindex,-2.76
LIFTcomputedusingvirtualtemperature,-3.30
SWEATindex,166.60
Kindex,32.70
Crosstotalsindex,20.10
Verticaltotalsindex,23.30
Totalstotalsindex,43.40
ConvectiveAvailablePotentialEnergy,943.76
CAPEusingvirtualtemperature,1074.41
ConvectiveInhibition,-2.75
CINSusingvirtualtemperature,-1.64
EquilibrumLevel,231.89
EquilibrumLevelusingvirtualtemperature,231.85
LevelofFreeConvection,938.67
LFCTusingvirtualtemperature,944.17
BulkRichardsonNumber,349.78
BulkRichardsonNumberusingCAPV,398.21
Temp[K]oftheLiftedCondensationLevel,292.89
Pres[hPa]oftheLiftedCondensationLevel,958.86
Meanmixedlayerpotentialtemperature,296.44
Meanmixedlayermixingratio,15.37
1000hPato500hPathickness,5695.00
Precipitablewater[mm]forentiresounding,44.96
