Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150306/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.96
Liftedindex,1.79
LIFTcomputedusingvirtualtemperature,1.69
SWEATindex,177.18
Kindex,3.30
Crosstotalsindex,18.50
Verticaltotalsindex,21.70
Totalstotalsindex,40.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.11
Pres[hPa]oftheLiftedCondensationLevel,889.25
Meanmixedlayerpotentialtemperature,297.95
Meanmixedlayermixingratio,12.18
1000hPato500hPathickness,5724.00
Precipitablewater[mm]forentiresounding,30.37
