Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160716/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.12
Liftedindex,9.86
LIFTcomputedusingvirtualtemperature,10.04
SWEATindex,133.61
Kindex,20.00
Crosstotalsindex,16.70
Verticaltotalsindex,17.50
Totalstotalsindex,34.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.89
Pres[hPa]oftheLiftedCondensationLevel,897.41
Meanmixedlayerpotentialtemperature,289.72
Meanmixedlayermixingratio,7.43
1000hPato500hPathickness,5585.00
Precipitablewater[mm]forentiresounding,32.08
