Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140428/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.79
Liftedindex,0.93
LIFTcomputedusingvirtualtemperature,0.73
SWEATindex,146.78
Kindex,29.10
Crosstotalsindex,21.30
Verticaltotalsindex,24.30
Totalstotalsindex,45.60
ConvectiveAvailablePotentialEnergy,3.38
CAPEusingvirtualtemperature,8.19
ConvectiveInhibition,-83.44
CINSusingvirtualtemperature,-42.99
EquilibrumLevel,646.70
EquilibrumLevelusingvirtualtemperature,639.75
LevelofFreeConvection,707.65
LFCTusingvirtualtemperature,836.59
BulkRichardsonNumber,0.16
BulkRichardsonNumberusingCAPV,0.38
Temp[K]oftheLiftedCondensationLevel,288.06
Pres[hPa]oftheLiftedCondensationLevel,962.62
Meanmixedlayerpotentialtemperature,291.23
Meanmixedlayermixingratio,11.23
1000hPato500hPathickness,5616.00
Precipitablewater[mm]forentiresounding,34.21
