Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140417/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.37
Liftedindex,6.44
LIFTcomputedusingvirtualtemperature,6.16
SWEATindex,143.60
Kindex,6.90
Crosstotalsindex,19.30
Verticaltotalsindex,21.10
Totalstotalsindex,40.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.21
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-114.42
EquilibrumLevelusingvirtualtemperature,752.12
LFCTusingvirtualtemperature,760.11
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.04
Temp[K]oftheLiftedCondensationLevel,282.01
Pres[hPa]oftheLiftedCondensationLevel,870.53
Meanmixedlayerpotentialtemperature,293.42
Meanmixedlayermixingratio,8.28
1000hPato500hPathickness,5613.00
Precipitablewater[mm]forentiresounding,20.97
