Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140220/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.36
Liftedindex,1.01
LIFTcomputedusingvirtualtemperature,0.53
SWEATindex,216.19
Kindex,28.90
Crosstotalsindex,17.30
Verticaltotalsindex,21.30
Totalstotalsindex,38.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,2.28
ConvectiveInhibition,-48.66
CINSusingvirtualtemperature,-35.81
EquilibrumLevel,565.59
EquilibrumLevelusingvirtualtemperature,562.91
LevelofFreeConvection,818.41
LFCTusingvirtualtemperature,828.68
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.21
Temp[K]oftheLiftedCondensationLevel,292.08
Pres[hPa]oftheLiftedCondensationLevel,908.58
Meanmixedlayerpotentialtemperature,300.21
Meanmixedlayermixingratio,15.42
1000hPato500hPathickness,5795.00
Precipitablewater[mm]forentiresounding,52.45
