PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1022.0,5,23.2,15.2,61,10.73,135,10,294.5,325.5,296.4
1017.0,46,21.6,13.6,60,9.71,135,12,293.3,321.3,295.1
1000.0,188,20.0,14.0,68,10.14,135,18,293.1,322.3,294.9
970.0,449,17.5,13.5,77,10.12,120,16,293.2,322.3,295.0
947.0,655,15.6,13.1,85,10.10,102,14,293.3,322.3,295.1
925.0,855,14.6,11.1,80,9.05,85,13,294.2,320.4,295.8
904.0,1048,13.2,10.4,83,8.86,80,11,294.8,320.5,296.3
880.0,1274,11.7,9.7,88,8.64,95,9,295.4,320.6,296.9
850.0,1565,9.6,8.7,94,8.37,75,5,296.2,320.7,297.7
822.0,1843,7.8,7.4,97,7.92,85,4,297.1,320.4,298.6
771.0,2367,2.8,2.4,97,5.94,103,2,297.2,314.9,298.3
766.0,2419,2.4,0.5,88,5.22,105,2,297.3,313.0,298.3
752.0,2568,1.2,-4.8,64,3.58,169,6,297.6,308.6,298.3
747.0,2622,2.4,-12.6,32,1.95,193,7,299.5,305.7,299.9
743.0,2666,5.4,-25.6,9,0.64,211,9,303.2,305.5,303.3
739.0,2710,5.6,-30.4,5,0.42,230,10,303.9,305.4,304.0
738.0,2721,5.5,-30.8,5,0.40,235,10,304.0,305.4,304.0
728.0,2832,4.9,-34.8,4,0.28,245,12,304.4,305.4,304.5
721.0,2911,4.4,-37.6,3,0.21,246,12,304.7,305.5,304.8
700.0,3150,2.4,-22.6,14,0.89,250,13,305.1,308.2,305.3
690.0,3266,1.2,-20.8,18,1.06,251,14,305.0,308.6,305.2
654.0,3694,-2.3,-25.2,15,0.76,255,17,305.8,308.4,305.9
650.0,3743,-2.7,-25.7,15,0.73,254,17,305.9,308.4,306.0
551.0,5041,-7.3,-37.3,7,0.28,232,31,315.2,316.3,315.3
545.0,5126,-7.3,-42.3,4,0.17,231,32,316.2,316.9,316.2
523.0,5444,-10.1,-41.2,6,0.20,225,35,316.6,317.4,316.6
500.0,5790,-13.1,-40.1,8,0.23,230,39,317.0,317.9,317.1
473.0,6210,-16.5,-39.0,12,0.28,235,44,317.9,318.9,317.9
470.0,6258,-16.9,-38.9,13,0.28,235,45,317.9,319.0,318.0
416.0,7160,-23.1,-42.1,16,0.23,230,69,321.2,322.1,321.3
400.0,7450,-25.1,-43.1,17,0.21,235,75,322.3,323.1,322.3
398.0,7486,-25.3,-43.3,17,0.21,235,76,322.5,323.3,322.5
360.0,8211,-28.5,-47.5,14,0.15,242,89,327.6,328.2,327.6
345.0,8515,-29.7,-44.7,22,0.21,245,95,330.0,330.8,330.0
300.0,9500,-35.7,-51.7,18,0.11,250,103,334.9,335.4,335.0
292.0,9687,-36.8,-53.4,16,0.09,250,101,336.0,336.4,336.1
275.0,10103,-39.1,-57.1,13,0.06,257,104,338.4,338.7,338.5
267.0,10307,-37.9,-64.9,4,0.02,260,105,343.1,343.2,343.1
250.0,10760,-39.5,-69.5,3,0.01,270,103,347.2,347.3,347.2
249.0,10787,-39.7,-69.7,3,0.01,270,103,347.3,347.4,347.3
235.0,11179,-42.7,-72.7,2,0.01,269,101,348.6,348.6,348.6
200.0,12240,-52.3,-75.3,5,0.01,265,97,349.8,349.8,349.8
181.0,12879,-57.9,-76.9,7,0.01,257,92,350.8,350.8,350.8
167.0,13386,-59.9,-82.9,3,0.00,250,88,355.6,355.6,355.6
150.0,14050,-65.1,,,,255,83,357.7,,357.7
132.0,14816,-70.4,,,,265,87,361.6,,361.6
131.0,14861,-70.7,,,,265,86,361.9,,361.9
120.0,15379,-71.5,,,,259,67,369.6,,369.6
115.0,15632,-67.5,,,,257,58,381.5,,381.5
112.0,15790,-67.5,,,,255,52,384.5,,384.5
105.0,16178,-67.3,,,,275,37,391.9,,391.9
104.0,16235,-67.3,,,,277,37,393.0,,393.0
100.0,16470,-69.1,,,,285,39,394.0,,394.0
94.0,16835,-70.8,,,,290,46,397.6,,397.6
85.0,17429,-73.6,,,,250,36,403.6,,403.6
82.2,17627,-74.5,,,,250,28,405.6,,405.6
79.1,17852,-70.9,,,,260,26,417.5,,417.5
79.0,17860,-70.9,,,,260,26,417.7,,417.7
75.0,18168,-70.9,,,,240,18,423.9,,423.9
72.9,18336,-70.9,,,,257,14,427.4,,427.4
72.0,18410,-68.4,,,,265,12,434.2,,434.2
71.6,18444,-67.3,,,,274,12,437.2,,437.2
70.0,18580,-67.5,,,,310,11,439.6,,439.6
69.0,18666,-68.2,,,,315,11,439.9,,439.9
68.1,18745,-68.9,,,,275,11,440.1,,440.1
67.0,18843,-66.5,,,,225,10,447.3,,447.3
66.8,18861,-66.1,,,,220,11,448.6,,448.6
66.0,18934,-66.4,,,,200,14,449.6,,449.6
63.0,19215,-67.4,,,,170,10,453.4,,453.4
62.6,19254,-67.5,,,,156,8,453.9,,453.9
61.0,19409,-67.5,,,,100,2,457.3,,457.3
53.0,20256,-67.5,,,,131,8,476.0,,476.0
51.0,20490,-65.1,,,,140,10,486.8,,486.8
50.0,20610,-63.9,,,,125,13,492.5,,492.5
49.8,20635,-63.3,,,,119,14,494.5,,494.5
49.0,20735,-63.0,,,,95,16,497.4,,497.4
45.0,21263,-61.7,,,,70,17,512.9,,512.9
38.8,22183,-59.3,,,,105,21,541.1,,541.1
38.0,22314,-59.1,,,,110,21,544.7,,544.7
36.0,22654,-58.8,,,,90,23,554.2,,554.2
35.0,22831,-58.6,,,,100,25,559.2,,559.2
31.0,23594,-57.7,,,,70,29,581.2,,581.2
30.0,23800,-57.5,,,,75,25,587.3,,587.3
23.0,25490,-54.3,,,,85,32,643.0,,643.0
22.0,25773,-53.8,,,,75,34,652.8,,652.8
20.1,26348,-52.7,,,,61,27,673.1,,673.1
20.0,26380,-52.9,,,,60,27,673.5,,673.5
17.0,27427,-53.0,,,,80,16,705.1,,705.1
15.4,28064,-53.1,,,,72,19,725.1,,725.1
15.0,,,,,,70,20,,,
