Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110328/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.40
Liftedindex,2.46
LIFTcomputedusingvirtualtemperature,2.02
SWEATindex,160.61
Kindex,-5.70
Crosstotalsindex,18.90
Verticaltotalsindex,20.50
Totalstotalsindex,39.40
ConvectiveAvailablePotentialEnergy,26.54
CAPEusingvirtualtemperature,44.41
ConvectiveInhibition,-6.35
CINSusingvirtualtemperature,-3.56
EquilibrumLevel,747.02
EquilibrumLevelusingvirtualtemperature,740.56
LevelofFreeConvection,900.40
LFCTusingvirtualtemperature,904.60
BulkRichardsonNumber,25.95
BulkRichardsonNumberusingCAPV,43.42
Temp[K]oftheLiftedCondensationLevel,287.23
Pres[hPa]oftheLiftedCondensationLevel,910.58
Meanmixedlayerpotentialtemperature,295.04
Meanmixedlayermixingratio,11.23
1000hPato500hPathickness,5664.00
Precipitablewater[mm]forentiresounding,27.54
