Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120420/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.14
Liftedindex,0.66
LIFTcomputedusingvirtualtemperature,0.15
SWEATindex,126.98
Kindex,27.00
Crosstotalsindex,18.40
Verticaltotalsindex,23.10
Totalstotalsindex,41.50
ConvectiveAvailablePotentialEnergy,222.23
CAPEusingvirtualtemperature,251.95
ConvectiveInhibition,-45.49
CINSusingvirtualtemperature,-23.40
EquilibrumLevel,245.63
EquilibrumLevelusingvirtualtemperature,245.44
LevelofFreeConvection,767.61
LFCTusingvirtualtemperature,795.79
BulkRichardsonNumber,9.55
BulkRichardsonNumberusingCAPV,10.83
Temp[K]oftheLiftedCondensationLevel,289.59
Pres[hPa]oftheLiftedCondensationLevel,937.45
Meanmixedlayerpotentialtemperature,295.01
Meanmixedlayermixingratio,12.72
1000hPato500hPathickness,5680.00
Precipitablewater[mm]forentiresounding,35.41
