Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100801/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.58
Liftedindex,13.63
LIFTcomputedusingvirtualtemperature,13.55
SWEATindex,160.79
Kindex,11.30
Crosstotalsindex,11.90
Verticaltotalsindex,19.90
Totalstotalsindex,31.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.82
Pres[hPa]oftheLiftedCondensationLevel,900.93
Meanmixedlayerpotentialtemperature,289.33
Meanmixedlayermixingratio,7.39
1000hPato500hPathickness,5628.00
Precipitablewater[mm]forentiresounding,23.97
