Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130127/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.90
Liftedindex,0.07
LIFTcomputedusingvirtualtemperature,-0.03
SWEATindex,352.07
Kindex,35.50
Crosstotalsindex,19.60
Verticaltotalsindex,19.90
Totalstotalsindex,39.50
ConvectiveAvailablePotentialEnergy,272.61
CAPEusingvirtualtemperature,321.02
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,502.15
EquilibrumLevelusingvirtualtemperature,499.41
LevelofFreeConvection,949.61
LFCTusingvirtualtemperature,951.64
BulkRichardsonNumber,2.77
BulkRichardsonNumberusingCAPV,3.27
Temp[K]oftheLiftedCondensationLevel,294.40
Pres[hPa]oftheLiftedCondensationLevel,956.64
Meanmixedlayerpotentialtemperature,298.16
Meanmixedlayermixingratio,16.95
1000hPato500hPathickness,5754.00
Precipitablewater[mm]forentiresounding,61.95
