Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131010/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.43
Liftedindex,10.11
LIFTcomputedusingvirtualtemperature,9.83
SWEATindex,37.00
Kindex,-16.50
Crosstotalsindex,3.70
Verticaltotalsindex,20.70
Totalstotalsindex,24.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.80
Pres[hPa]oftheLiftedCondensationLevel,895.67
Meanmixedlayerpotentialtemperature,292.89
Meanmixedlayermixingratio,9.08
1000hPato500hPathickness,5710.00
Precipitablewater[mm]forentiresounding,15.01
