Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131120/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.87
Liftedindex,1.24
LIFTcomputedusingvirtualtemperature,0.79
SWEATindex,74.80
Kindex,-6.90
Crosstotalsindex,13.70
Verticaltotalsindex,26.70
Totalstotalsindex,40.40
ConvectiveAvailablePotentialEnergy,6.83
CAPEusingvirtualtemperature,18.71
ConvectiveInhibition,-293.95
CINSusingvirtualtemperature,-109.80
EquilibrumLevel,398.80
EquilibrumLevelusingvirtualtemperature,398.46
LevelofFreeConvection,425.90
LFCTusingvirtualtemperature,640.91
BulkRichardsonNumber,0.20
BulkRichardsonNumberusingCAPV,0.56
Temp[K]oftheLiftedCondensationLevel,286.21
Pres[hPa]oftheLiftedCondensationLevel,886.98
Meanmixedlayerpotentialtemperature,296.20
Meanmixedlayermixingratio,10.77
1000hPato500hPathickness,5663.00
Precipitablewater[mm]forentiresounding,22.00
