Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101005/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.57
Liftedindex,3.60
LIFTcomputedusingvirtualtemperature,3.22
SWEATindex,145.60
Kindex,26.50
Crosstotalsindex,18.10
Verticaltotalsindex,23.10
Totalstotalsindex,41.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.96
Pres[hPa]oftheLiftedCondensationLevel,900.56
Meanmixedlayerpotentialtemperature,294.66
Meanmixedlayermixingratio,10.45
1000hPato500hPathickness,5661.00
Precipitablewater[mm]forentiresounding,30.22
