Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120616/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.76
Liftedindex,7.78
LIFTcomputedusingvirtualtemperature,7.61
SWEATindex,65.02
Kindex,-29.30
Crosstotalsindex,9.10
Verticaltotalsindex,21.10
Totalstotalsindex,30.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.63
Pres[hPa]oftheLiftedCondensationLevel,927.66
Meanmixedlayerpotentialtemperature,288.78
Meanmixedlayermixingratio,8.11
1000hPato500hPathickness,5603.00
Precipitablewater[mm]forentiresounding,14.38
