Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110515/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.68
Liftedindex,10.50
LIFTcomputedusingvirtualtemperature,10.40
SWEATindex,60.00
Kindex,-24.90
Crosstotalsindex,17.90
Verticaltotalsindex,24.90
Totalstotalsindex,42.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,272.17
Pres[hPa]oftheLiftedCondensationLevel,829.03
Meanmixedlayerpotentialtemperature,287.16
Meanmixedlayermixingratio,4.33
1000hPato500hPathickness,5512.00
Precipitablewater[mm]forentiresounding,11.00
